compras_pasadas,nivel_riesgo,plazo,monto_credito,sector,antiguedad,ventas
7618.072331170509,4,3,9012.661042470949,4,2.5276986001861568,9558.964430921575
2283.3565479728168,4,2,2598.628898112597,4,1.5500380959710043,3050.841282983852
2968.0918264559987,3,5,3008.9907248852855,2,2.332392608457744,2396.950877005029
3259.0891305533037,3,4,3132.1707878806806,1,0.7838310936982975,3842.395388641646
5583.008856224463,4,2,6394.115268259727,4,1.3950577436980625,6051.708432733214
3443.4682295367993,3,5,3491.7842891164914,2,1.1525944105025308,2582.4795184772975
4827.506423539637,3,5,4751.894514463493,2,2.843048011541758,6552.041651050733
3344.3144332452694,3,5,3319.656593368013,2,1.4038349263276042,4344.941375159808
6750.428736228839,3,5,6681.559632254414,3,3.0469794429142953,7192.745487774992
2743.825051285779,3,6,2782.935755046108,2,4.509633041972706,2537.0978469725824
1124.9835934494092,3,3,1067.7803145563228,0,1.6556754334983528,1386.6529358061405
1347.4805721314954,4,3,1568.917567615203,3,0.48558724558808797,1741.425089518966
4068.343284035431,4,2,4736.240608458206,4,0.46008781350767225,3532.0789303564684
2420.959911934271,4,4,2915.1462738218356,2,1.6260742556969325,3052.4845955139767
5922.407585930558,4,2,6689.764860551739,4,1.7148661849335975,4450.701776129752
4283.625351637313,3,3,4111.823509601421,0,1.5442595937979975,4715.188276362102
5678.314021254109,4,3,6681.990573092442,3,0.26486265172632206,6917.98019831309
4246.165562876915,2,7,3462.980749150926,4,10.246547565008099,3745.973617490238
3161.1779898656278,2,5,2419.4764656781113,0,3.8249523833328443,3881.2058922451242
2886.5882409312085,3,3,2773.499650744528,1,0.2772853468241175,3343.64950939993
883.8744257227385,3,4,877.6590783342025,1,0.8684193092426015,572.426905722504
2617.556967491813,3,3,2500.577876857373,0,2.856299273403096,3047.6722960867132
7969.4314711849975,4,2,9266.334285775836,4,1.5555528917820045,7662.398037064895
4461.488497457085,4,2,5043.130489237158,4,0.9279035920714854,4677.922192363063
975.2312123304655,3,5,963.8688239430378,2,3.013595195553149,678.1503064899338
2566.934251392476,4,1,2875.358855405433,4,0.4279976504522604,2443.97382205682
3436.9242286054196,3,4,3303.1971311586276,2,1.361974446244479,3997.042728557512
2510.408529429764,3,4,2440.175626659219,0,1.296402282086172,2850.8731227486333
8976.278302027622,4,2,10343.338497532643,4,0.4593524273144934,9480.698487408172
3564.821126057539,4,4,4271.975107636145,3,0.5516385940176631,2511.786101143433
4425.290553764408,3,6,4506.215358450731,2,3.9251160712007453,4472.1615757832515
1183.1766357044564,3,4,1152.320129304589,1,3.692410846700889,1328.2549011560607
3355.007887956198,4,3,3930.2538051981314,3,0.591897441771466,3482.16234619998
5339.136585022909,2,7,4347.57266268609,1,8.173062244221395,7074.741351755647
1617.975827381584,3,5,1643.8132144682475,2,3.0397834209545525,1417.2265547149475
4330.149706402826,3,4,4197.970704713423,2,0.3421164523933546,5870.760609359932
2539.344718075322,3,4,2433.9476654653927,1,1.5583008074512166,2226.7018953671754
2706.8261330943114,3,4,2657.9526109351605,1,0.3150296076852168,3082.8559591154967
4479.87131574412,2,7,3673.039608379098,3,8.210880696018691,3488.311280253491
2867.2410920473567,3,4,2778.696829983006,2,1.1432395806562026,2850.5296457378345
8451.908634245428,4,3,9917.723043023881,4,1.5870575024719165,12026.111225379085
3041.008954387492,4,2,3449.494340605008,4,1.641731045352778,2451.459217740839
1872.5883442269262,4,2,2118.9033773706337,4,3.3930381202245967,2441.2012785195375
6473.779496556392,4,3,7531.336699387508,3,0.15534054043466033,6766.086272679802
4183.59319910767,3,4,4106.936654993038,1,2.9271829771716185,4541.203212892815
4987.099090317464,3,5,4927.014429176266,3,1.0293161789774958,5022.003055058301
2239.302063432124,4,1,2475.185654477822,4,0.2853966597239124,1876.255321846445
1224.7791676289883,3,3,1167.114764846085,1,1.6832481245198858,1163.940553765288
2255.9387795713637,2,5,1744.7806041548267,0,4.555102416783162,1870.3517408261623
4544.313085290252,3,5,4589.760594347701,3,2.5934754060108802,4352.164318286491
4667.74918491111,4,4,5651.510768879508,3,1.1121584221628,4482.402352740159
5190.798316076993,4,3,5999.459975103718,3,0.8502438018222981,6678.231923484464
6661.27311257278,3,5,6512.798725888016,4,6.878047843578622,5394.159315263313
3151.1990924974784,4,3,3725.331941126845,3,0.5388943461040846,2923.865656327539
3127.302503551562,4,3,3618.8362314475157,3,0.25384668468840427,2484.0290905448237
1960.5341820888045,3,3,1854.6684395115951,1,1.0511865540193823,1714.084985169225
2010.569093108798,4,4,2366.3206060319217,2,1.3763559641572762,2410.062839091907
7828.886609281588,3,5,7761.588134212057,3,2.342186442689759,7816.513490681629
1692.2637350001523,2,6,1354.133584570024,0,7.288427404799578,1668.9909532606848
740.9683781766267,3,3,694.7919724685402,0,1.737632600807137,608.3057195556972
2187.1270809038497,2,6,1749.6117924178102,0,6.413623045778984,1830.3892860488954
1392.60587439781,4,3,1651.7790080487064,2,1.8016841992905026,1389.0086237390722
3300.1448319246533,4,3,3920.850148360236,3,0.06273354123060075,4643.4089175929685
2081.475315084019,3,6,2126.861897628371,1,6.154041379029405,2476.8310945802405
2198.1797540428083,3,4,2157.9591522575624,0,0.7038851791748507,1825.207101831481
1660.8200135255706,3,3,1567.610286173523,0,3.5162700080611513,1275.512832952679
3427.583241522698,3,5,3388.4380788546264,2,0.05266476597724653,2720.0850968799264
5011.068959796806,4,3,5891.841053544622,2,0.1455658805614768,5753.245261436251
9421.917840340942,3,6,9591.376679702706,2,4.683639559235875,12646.866431628061
3090.4582381366454,3,6,3085.733957060844,1,5.6511047520176065,3535.505729469015
1537.897341507276,3,4,1500.7512896422236,1,1.7110616022251137,1044.738967468047
4455.020037567086,4,2,5079.795634473378,4,0.7829117705635243,4220.833473934183
3901.4248013728366,3,5,3885.10330204798,3,6.483596013934566,5363.181531763447
2885.8060944019867,3,4,2813.1230885595937,2,1.116288450914432,2393.193811607099
3641.7610392357956,4,1,4075.9889221817543,4,0.730217288623294,3832.656265366258
2541.4129412843927,3,4,2443.444141969754,1,0.7449673531258851,2141.44376962753
1042.04444693571,4,2,1180.311204007107,1,0.28422161046447486,868.177362690677
7307.434796534913,4,2,8362.10933260719,4,1.0595131946949958,7710.311547972506
2543.839315959816,3,3,2434.898665597713,0,1.054052041476611,3401.663247317175
9026.612382521907,3,6,9226.554572288125,3,6.390278512367099,8194.50155846324
4408.095384324109,3,5,4365.380275683234,1,3.3684870245835916,6049.170893350321
4837.170086942144,3,3,4615.058163602716,0,0.20284288459790478,6736.162865791928
3698.5238255383665,3,5,3620.471133258757,2,1.709826236015548,3221.6139814644666
1486.7562393230198,3,3,1447.4398498375997,0,0.11233339542572698,1390.8896796178788
5783.265603703053,3,5,5683.5894314951875,2,3.426966002426944,5241.366202362151
7254.4245531117895,4,3,8304.805709627963,3,0.892013579009501,10207.228149535602
2192.609441256325,3,4,2142.144461058722,0,3.1656489393675527,1856.628170661283
2420.0669380115214,2,5,1895.1237829967536,0,3.9279594106057627,2020.9292835972535
5793.137536054031,3,4,5640.037154718527,4,5.208913169303268,8091.582021097923
8919.73056947634,3,6,9238.56238262693,3,6.737267894892621,11266.796172374003
1980.4648738683202,3,4,1951.8091411141381,1,0.9186017873345582,2285.7825217400978
1455.677344478765,3,3,1382.4286432465335,0,2.2751057938107166,1052.4613561988679
4417.4600519208425,4,2,5085.773161250096,4,1.8415595808598804,5096.868515851311
6702.3463455443325,4,3,7765.876974417307,3,0.5666887679884898,9683.110747364392
1243.5569861361962,3,4,1218.4365157186007,0,2.7336006367276773,1236.897002880635
7026.564611894789,3,5,6898.585944877364,3,2.7110348860900135,8309.19552312839
4314.1905885175165,4,3,5088.538474769906,2,0.12875484681697943,4801.961154203173
5928.702091471971,4,2,6732.701971040647,4,0.7773636087726955,5403.141216864424
1496.1298343286571,4,3,1734.8263250035102,4,4.606205407307338,1141.1989140320736
5997.4285979808965,3,5,5993.26901253814,2,1.8574089265129492,7292.786424721646
6397.594040875274,3,3,6118.928972328404,4,4.4132681032719185,8630.382049637163
5438.322915730138,4,2,6137.947511038128,4,2.6002036266813433,6393.609617134524
4203.543941344266,4,2,4783.608443428082,4,1.642931601457315,3658.8681304294187
2623.5584452322532,4,4,3167.906712240015,3,1.8792795659397556,2003.79860527241
8188.093460100842,4,4,9899.10992511032,3,0.056978093477421006,10565.77339444041
7247.400867263595,4,3,8377.095926754935,4,3.060886165388245,7420.648094518758
2186.3398107977728,3,3,2119.8738348784345,0,1.3547446903046205,2852.67222673154
6122.66776885571,4,3,7274.867988861323,3,1.0485184124733753,4639.890376932007
2673.294986697643,3,6,2741.5182015754976,2,4.400421232865784,3157.861478451452
2204.531795217964,2,6,1720.57984823797,0,6.368085138426095,2833.1907833600453
1741.7455047650467,3,3,1641.311000099421,0,2.339442399895135,1482.1934980121068
5614.594865301031,3,4,5403.8948731170785,1,0.11827846179925271,7561.488840662657
1920.3698862906228,3,5,1931.3496209396808,1,4.638845974981002,1661.743633458109
1595.1457989939033,4,2,1855.7097051787443,3,0.5590994124414892,998.6954742248608
1609.973937387192,2,5,1241.2132155505283,0,5.148910172767166,1677.0834740007963
7962.775676260795,3,5,8033.178289434547,2,0.7342799471938669,8360.987008798365
2057.3091676437075,2,4,1584.31072497223,0,4.073759503282595,2625.3180050602346
3852.556309242795,3,4,3718.2106402786044,1,0.17813233089254318,5436.339520895905
3379.2942251745403,4,3,3961.333388570412,3,0.1512206666724965,3077.0318072645123
2003.0061585881945,3,4,1944.1521656439697,3,2.9011844016013666,1870.080236772269
3182.0912359077115,3,4,3108.928758849591,1,1.3561369754447212,3373.783276288331
1776.0138627674366,3,4,1728.1009638186454,0,1.3117136127759923,1106.5451182669265
5834.571442359071,4,4,6943.832830683136,3,0.8627032700325221,7807.86099049537
1542.8556280623557,3,3,1499.5975815752881,0,1.249423967849,1096.0605923213197
1571.6594179704985,2,6,1238.154719211339,3,8.717878500362565,1404.8609936779628
3534.7461513157073,4,2,4045.535835508106,4,0.36627071803851136,2356.6162858986468
3342.4999712872004,3,4,3235.903270182491,0,1.2557726116271932,4079.1955544528723
3139.019009728843,4,4,3770.836719514307,2,0.26557387588462567,2415.909581232666
3560.5677959695945,3,4,3434.309861960648,1,2.872654404620453,3754.2318977842897
3421.7680643309172,4,2,3909.7616460557397,4,2.728591451847181,2808.4461343047265
1288.7222759802196,3,3,1211.2608075127912,1,0.25667952014628537,871.0164003624174
2728.078023749498,3,3,2634.0420776597803,0,0.3261027060100682,2557.288774189621
2470.4084848945104,2,6,1956.5922737417864,0,6.113231659671883,2466.986846728545
6444.796558205121,3,5,6547.380134426398,2,2.0769301111683864,7127.954064178511
4222.282193957011,4,2,4782.323633595116,4,0.016885727372736026,5548.733937106794
3468.64432258675,3,5,3421.570914601956,2,2.4900049078369006,3629.437194986417
1959.0624114338038,3,4,1881.6078779438274,1,1.5452158272084313,1586.5834492503047
3398.0857970286193,3,4,3354.3962090051245,0,3.0704898522397484,4174.435789257634
11933.910939799378,4,2,13527.03778425192,4,0.06064817579674773,16044.082266934487
2253.6744204778242,3,3,2187.4759925244985,0,0.603567325517112,3067.68355954512
2591.9624391230805,2,5,2005.6514496931184,0,4.526816918006339,2136.1910782459568
2591.8739545907656,2,5,1985.6917837369522,0,4.530183561840748,2213.406259520655
3229.435942003853,4,4,3896.089979029518,2,0.9471738454184869,2883.5201766891655
4117.099770013503,2,6,3255.232131259822,1,5.838320791922193,4150.637494532918
3700.467296483229,3,5,3763.6654666488853,3,2.7215040757864,3066.6665950336783
2444.2645805431835,3,4,2372.930146774907,0,2.5913196378844625,2398.2211301131197
4890.225972773027,3,4,4807.532716843535,1,2.100982020523506,6731.040775954864
3249.4757192315296,3,4,3191.8825852449713,2,0.324227566595093,4049.558923812788
8403.424156792327,4,3,9657.672891963175,3,0.01861295671407952,8738.04510621959
3050.7951013811767,4,2,3456.02980706171,4,1.7290874888980146,2258.406074800294
2834.1265074709136,3,4,2740.027344636318,2,1.2568884928179314,2348.111774326538
1944.0956766989032,3,3,1828.7715630166165,0,0.036039053759830686,2013.5323591600734
3738.722002282069,3,3,3579.8645977200495,0,1.1972667526148157,4619.287838470333
1197.7737876924616,3,3,1143.4611478635875,0,0.12649822306606412,824.9567166875603
6950.731440646731,3,5,7049.4359701104195,2,0.8509441755104092,6708.822281451192
9260.430931816092,4,2,10596.953494908337,4,2.1224432657571923,13017.338219611795
1351.318876650289,3,2,1256.123559448759,0,0.4214508502497117,1280.9267586561339
3661.767549771506,4,3,4212.555660597036,3,1.112446511438107,3157.5637031545266
4920.54892276567,4,4,5983.228563560668,2,1.0429743786586485,5944.516652662177
3753.3180696099885,4,3,4454.903326345046,3,1.06779758788197,5478.622963853716
7033.694370540803,4,4,8440.827891015582,4,3.724604949996486,5034.724342016574
4878.228172327316,3,5,4822.806342343745,1,3.002367056921027,4488.611490426353
1979.1733154115666,3,4,1963.4615672606942,0,2.4161542782975127,1773.9770676776786
3479.9479297184257,4,3,4106.721729079344,3,0.0661191519238487,3112.0613416662463
1891.487868571845,4,3,2253.057528936368,2,0.6542323992447467,1599.4729987365292
2272.896356608295,3,3,2170.0584521281276,0,0.48461897522996145,2688.4592203272773
2719.6549362380683,4,1,3085.017825033911,4,0.0906871717875139,2915.1614404785473
5549.051937800017,3,5,5438.850452419555,3,3.0901017934656787,7879.928351965994
4457.242837657021,3,4,4387.805922394213,0,2.073887805108948,4374.104677556047
2105.4485234698873,3,3,2049.9560483591977,0,0.3302195643786033,1622.2936148557694
1816.1186263586396,3,4,1808.1080365126516,1,0.14845697059793836,1526.7117132438725
5304.979431921048,4,4,6360.269494746277,3,2.6877799971224086,5108.391701871938
4003.160746983338,3,5,3936.109988082823,2,0.8532040403279307,3633.3023437432657
5559.175840799722,3,5,5581.885412630329,3,2.389459417161347,4782.831553377073
7655.909689637341,3,6,7866.42513026574,2,2.830853621057676,7387.157294633301
2163.2374264963314,3,3,2050.8256786435336,0,0.73728540097623,2132.4683452403815
3394.8364421496403,3,4,3307.499701276028,1,1.104708460841172,3908.4918804948406
5488.56942737257,4,2,6349.143457223639,4,1.6182534578771397,6642.232115228129
2717.272136757381,3,3,2615.120825818543,0,0.23406699096705236,2026.8153846935909
1879.9104968221568,3,3,1781.8544238005059,0,0.8872967751067565,1855.108603639962
8265.458816749495,4,3,9615.421283324693,3,0.46526287643868447,10731.928578093171
4201.101385633793,4,4,4914.07871265842,2,1.168789982130369,5563.1676554807245
5214.703047271521,4,3,6211.549138964875,3,0.29356220445248354,6264.257017987537
2228.913133026635,3,4,2168.8792241054157,1,0.5084382239653628,1630.8621798672239
4304.903487947879,3,4,4230.5409423105075,1,0.09588258967620703,5275.978369197618
3377.7542530976016,3,4,3290.5909319760017,1,1.430062532921179,4542.934170800654
2791.73371454734,4,3,3244.263942870433,3,1.8950873368898258,3445.9477370164186
3315.4863471453887,3,4,3178.5698525552075,1,0.37875342267754925,3100.8329000108356
3050.4674117779077,3,5,2997.132518399488,3,4.931105370365879,3410.60255820497
2001.9325038617706,2,6,1560.4123903297789,0,6.863448156285134,1779.1444686231778
3468.9923399182717,4,2,4011.7077719706517,4,3.854900773135718,4353.702793680314
2215.6931247476464,3,3,2106.3898501045755,1,0.9374371220614289,1681.3980275991598
4711.311250379435,3,5,4754.432473620808,2,0.2921775687320605,5569.673803241993
1643.5114228139425,3,4,1613.0114047541447,0,3.8831469591914995,1140.404808533253
2026.8631265174836,3,3,1934.4608876180334,0,2.089017798536059,1670.1071945301744
2791.1442265045634,3,5,2791.645055728376,1,3.23213532498158,2137.530335694779
852.7825808826481,3,3,814.0050113868155,1,0.6769945460179477,951.9559662335856
3299.319244714366,2,6,2646.8484748181286,0,5.880409671238286,3914.6855151369637
1107.7215326474677,3,3,1059.5185514554346,0,2.363586377611672,841.4861437390866
2815.3658339691847,3,3,2667.4259106048326,1,0.028615097513894076,2576.4492940040373
2361.581173529204,3,4,2303.629199455802,1,1.5995791665086407,2527.1312741044644
2202.645232807942,3,4,2193.542137343655,0,2.394136639883595,2943.3257562635704
5741.6977772428,4,3,6594.807417894177,3,0.06494751270767504,6135.781852342731
5484.921832680581,3,5,5417.445876016673,3,3.641073600104543,6014.626122707318
5107.354041426613,4,2,5948.818428191491,4,1.065423294244914,6400.297576672254
1885.4941573680678,4,1,2079.2976837356528,4,1.8115521567024546,1273.2384833472938
3467.9785111007036,3,5,3512.1586636737966,2,2.486316710009242,2997.2329248239753
5227.539081793535,3,6,5335.1295359393935,3,5.6095532565245545,6396.565448738463
3278.6673959930727,4,2,3670.387529566734,4,1.7292438718196326,2761.783000828073
8660.641765473203,4,4,10520.118518072313,3,0.018509280548593413,9977.166359564817
3827.5336915657385,3,5,3793.8762866661136,1,1.1519243603447915,3498.956276159723
4766.32369570709,3,5,4731.631714027573,4,6.693132519822961,6082.054820313533
3630.043668913592,3,4,3509.7787786487984,1,1.6335061255813392,4809.694857277148
2696.269014106792,4,2,3039.276126379377,4,2.084058101092021,2333.8434492624524
3314.8655578050652,3,3,3122.4856588620632,4,4.2478501094545225,3737.401505046603
1683.1092998887548,3,4,1674.4728811273046,3,2.1118376644216035,1386.5396941781119
8572.493879432315,3,5,8474.22347169283,2,2.4612770060593947,11959.869535128619
2534.870589363867,3,3,2374.4763093597335,0,0.5647573416876674,1836.026924522399
1442.5878207320632,3,3,1356.0653900219427,0,0.7942895174226207,1185.9569117383346
3426.586978485631,2,4,2568.562232735705,0,2.4435887193169186,3640.1529065076365
1759.7354906734201,3,4,1705.0580399661408,1,1.579047220400246,1544.444705717217
3168.0247378260706,4,1,3543.9393292844225,4,0.5950970731888662,2297.928316686625
5423.781967677966,3,5,5395.202885950397,3,2.1846942601409736,4547.9022442743
5738.751731959859,4,4,6806.182633361561,2,0.258851715597549,7102.59280672614
3966.2716903950045,4,1,4436.408592123624,4,0.32173881545601246,5475.802569140324
3892.5058928594212,4,3,4461.998371969998,3,2.4229776413268294,3260.944412682946
2336.5393372835583,3,3,2275.9166363945715,0,0.20816267145876077,2782.9544957899802
2600.8900022098087,3,4,2523.0644286679394,1,1.0101884325007238,3519.777124752422
1672.2492963263576,3,3,1608.8171318494794,1,1.140472368756483,1719.1454165447647
5037.543886849856,2,6,3965.387129251032,1,5.134270364041888,6032.533013777098
10330.332973099632,4,2,11911.814206429046,4,0.13818992240111777,13511.844972016419
3491.386877220998,3,4,3342.7884042733117,2,0.8925110798573462,3469.8821037735115
7048.278237685701,4,2,8175.929265750567,4,0.009309078294526265,5142.116529486949
8018.482273807747,4,4,9479.306718777912,3,0.4890421049768421,8365.195234421382
1025.9885899202036,3,2,975.9200140667023,0,0.9123710169306986,1151.3681089384893
2394.0032232359954,3,6,2439.5489264127114,2,5.803764393375005,1891.3429024709021
2825.868976927333,4,4,3378.2179296400013,2,1.513616979777223,2734.7502458293484
6744.974425468988,1,10,4197.888742819665,1,14.083195195384425,7496.526587319995
4135.533379593679,4,2,4655.359784457045,4,0.1879011458797999,2834.7438106060754
3173.4338595429763,3,4,3118.484287961463,0,2.729784710025694,3410.8972402030045
9979.273837278386,4,3,11435.467784339418,4,3.140220053494755,13961.438983947031
5137.705374195186,3,5,5094.692656567751,2,2.1295366993363634,4084.9961082595455
1701.5364766918499,3,3,1645.8934299996947,0,2.124051077985815,2386.7271317635214
4153.848695988234,3,5,4225.394107986369,2,1.8448078969492916,2999.215643538689
4392.263173960549,3,4,4335.617188125466,1,1.3144286436881985,4829.643730320766
5523.557875963434,4,3,6497.652412402321,4,1.927411328977991,4746.726138469985
1483.5110231223243,3,3,1401.086780555706,0,0.5507983238068067,1118.057894909296
3826.5266876997657,4,4,4621.72000774424,2,1.1016991724561518,3736.509976053968
1455.3331620264985,3,3,1410.8573864475177,0,1.8790003233316226,1873.9500996168615
2588.9529307079038,4,3,3035.0641473348646,3,0.8042287594370581,1914.2609163062032
6917.678896548672,4,3,7960.699087668773,3,0.034607623297841554,9010.017643831814
4327.452005911826,3,4,4278.525085660736,0,0.6515962406564005,4424.778401561667
4964.333409594645,4,2,5702.651605811661,4,1.0725795089522379,3341.7559990649115
7417.35558794513,4,2,8377.250566756895,4,0.6573828435237623,9996.395481994234
3939.229175236036,4,3,4656.303640726304,4,3.1253294311921094,3402.316652615445
2362.0433516392995,3,4,2272.9436084184454,1,1.900107739456789,2459.438753450664
4331.919690864315,4,2,4851.28424262859,4,0.25116879140861736,3301.681408646125
3311.0041261100896,3,5,3362.4708674953145,2,1.8010762535160751,2862.03472287885
6000.697406418276,3,5,5994.224168275337,2,1.556786777366365,8124.811629058311
2591.86710216377,3,5,2626.4851360597454,1,2.204729111005736,2409.915617288794
2884.319292780963,3,5,2841.005210817047,2,1.0951102259653016,2902.822076644184
570.8371401390409,3,4,550.6115803572941,1,1.9714486223959538,469.51480261985273
1304.180171005625,3,3,1261.447816532376,0,0.19267148566743825,888.003123937212
3718.0723226514156,4,3,4414.092126878584,3,0.19498725566106065,4613.67521455499
2459.1687045646627,3,4,2412.1266506226034,2,0.6672027804662223,1705.3832801908923
4486.677141037147,4,2,5199.421652387413,4,1.244787394564902,3610.7523734059637
5531.851822478987,4,3,6458.293364617442,3,0.1995734471809253,5569.352095467884
4901.465600406217,3,4,4745.985085471467,0,0.8387570243514842,6350.250628490479
6075.687014098202,4,2,6852.045476386619,4,1.5209446740830495,6184.36562579166
5515.415758312565,3,5,5505.083024583215,3,3.3185715651744436,5767.024634605121
4424.67364457964,2,5,3422.3741376186344,0,3.050633780607458,5413.168369326945
9986.732218043422,4,3,11476.98066241219,4,2.4416062612212523,10804.50784638455
12308.367960315923,4,3,14498.798304040658,3,0.07235501126754648,14864.616200581684
7901.4262204750885,3,5,8015.188764339037,3,4.276994145103598,10024.598932627789
5028.281736679056,4,2,5804.196253955333,4,0.07257595610832236,3506.4630387612624
1424.992323100706,3,3,1354.5087955379522,0,0.08360479755908264,922.5302306647345
2820.4870415670403,3,3,2644.7098343747502,0,0.504494850165199,3978.0522839824434
6037.628862195695,4,4,7101.455077859449,3,0.5948012864691902,6576.066267805977
5383.31727258539,3,4,5318.44846855226,3,2.716366814777503,4460.962697703315
4557.418508439259,2,6,3655.6144667609,1,4.690659988197231,5066.89686361326
9384.168118989974,4,4,11001.694827873856,3,0.8607673234150403,10790.796475341205
1744.3855032823835,2,5,1358.0292840855298,0,4.7267305241640845,1859.8155290855084
6992.702303652399,3,4,6757.466459528107,3,1.3531916822604737,5869.683810469035
3508.7286817027443,3,5,3436.219125078242,2,2.262179815708837,2906.9095576798954
2765.829601364514,4,4,3325.8017095320433,3,3.4709594497069642,2199.289389598129
3809.0604985748564,3,5,3756.226465765949,2,3.2574315953349333,2790.371613878446
7817.047013718769,4,2,9006.558822217394,4,1.0602276345463122,9657.19070731113
2239.865021781639,3,3,2124.1466317469553,0,0.659600671999437,1939.9718875621477
5414.351822715388,4,3,6389.688041016906,3,0.4932726562449556,5320.9329419217975
4324.607993317161,3,5,4295.611978941053,3,6.848644664031548,3690.188734334354
7669.7914422428175,4,2,8667.052119353393,4,0.6400721477600053,9700.891487858378
1340.4172236127306,3,3,1272.7548891790768,0,0.8806215495929116,1081.5167015318566
5386.164757048963,3,5,5414.885535899162,4,7.058789213463966,5258.636280782837
4701.751184203601,3,5,4741.116522709708,1,3.6152987868700266,5231.228950433723
3849.9771391678646,3,4,3813.8029742871568,1,0.7448966716029866,3565.4967025302735
3937.5379634956025,4,4,4648.260874584448,2,1.349723794486058,4023.773551979995
4425.703945553885,4,4,5306.435067219708,2,0.6911475905266955,5210.246706992741
4619.298254512411,3,5,4691.087765844839,3,3.7624250415658635,6523.655933172912
6319.855618269871,4,2,7082.99949311597,4,1.3589276776148627,6711.950434482801
9008.639534896924,4,2,10138.578041077852,4,0.24946465954020922,11744.441268651146
8802.7806646638,2,8,7336.371638857395,3,7.277447987811518,7655.696896772179
11273.140543078784,3,5,11446.875811184645,1,1.8527404621954675,15250.269295257813
3390.378885889264,4,3,3953.0988213003093,3,0.5096971273637745,2414.061743495755
4235.606354076228,4,3,4971.839225247386,1,0.05270194567320783,5648.818515972732
7460.222292688863,3,4,7417.130113350501,4,5.265611952647856,6620.8564705300205
1491.5804668049577,3,5,1474.2852093637453,2,4.2452710001430285,1520.490619870599
3797.787669104448,4,2,4350.981473845295,4,0.0012085775344970588,4532.3611861382915
1824.8950372918848,3,4,1796.3099632453266,1,2.4406803593578776,1445.5715566694591
9270.852112622344,3,5,9295.456188476079,3,2.5248601707327447,11016.124190372391
1911.6514465369528,4,4,2291.959467205008,2,0.41133070121521353,1592.8712616679018
1661.9017920478316,4,3,1952.7361972184528,2,1.5767806433203666,2095.448509993917
4166.649897902909,3,4,4101.685994544265,1,1.833491925248851,4182.635292696474
9524.886411449217,3,4,9120.448931142586,4,6.1173134515925724,11848.671558506721
3814.8489172244495,4,3,4487.751718357062,2,0.4457991301002855,4125.715757591692
2802.6557903894895,4,3,3260.406101722942,2,0.019705686924575666,2883.942408276404
5101.287062935619,3,3,4940.201030807019,0,0.056959078217961694,5230.100608531036
4144.099996332291,3,5,4176.140326456914,2,1.9611282286837335,3397.2362021076565
1313.5952487063091,3,4,1272.2575324086715,1,3.130618377823324,1131.2295241808138
2371.2703776001526,2,5,1817.4757972735918,0,4.358505613170475,2038.345624219363
2187.9260738717153,3,4,2168.285489436771,0,2.689216439065683,2929.9284169198427
3022.1545173384975,3,3,2847.7240958295147,1,0.4416813839829363,3301.970865333908
1098.9317854795333,4,2,1265.661644967372,1,0.37358024637314585,1501.92001798292
3359.433197658036,4,2,3836.407642177598,4,0.44989924522848607,2299.5021799826313
5557.267592469244,4,3,6451.354724689792,3,0.0611244970699221,7483.981850052557
6146.758064539614,3,4,6107.848879545686,1,0.4851498923808976,8247.905286077845
10471.062340623383,3,5,10514.173062020003,2,1.7744317998466321,13932.340645096643
3090.730070307518,3,3,2906.1417956527503,0,1.148383838802711,3063.8009518911695
6915.4316941836405,3,5,6814.473044162452,3,3.743540438615203,8532.115527065607
4667.97014950178,4,3,5501.755397842465,2,0.3115738770211808,4919.923477273534
5942.379451480685,4,2,6697.8665722129035,4,0.7314143338825455,7823.580886004182
4409.093374428877,3,5,4348.632722617899,1,3.8908254880959534,5416.125560938299
5709.939057265742,4,4,6751.429345643389,3,1.889131031325658,5568.169095536735
2864.914660070019,4,4,3434.0508661760878,3,3.459925326772143,3736.4449656638326
1517.8652937269826,3,5,1526.4331402910886,1,4.469188990144736,1387.8378452563547
2952.5261016877434,3,5,2956.9949285950347,2,2.6241289805730963,3737.9485172968225
2121.3211155235363,3,4,2063.9035596219046,1,0.40042467456248326,2452.986845900011
2899.2984193105135,4,3,3327.8676901996496,2,0.9127352754569364,3801.0039251963935
6232.9567319061825,2,6,4840.982998540964,0,5.0946402388899195,7538.238459504532
3324.716347815425,3,4,3220.9901433313053,1,0.3937774938853431,2851.2012738722997
3635.076037569672,3,4,3525.516742367777,1,0.7689305077910205,3863.2556530974252
5500.274571121841,3,4,5395.13788889077,1,1.0708988701455184,7254.520869743661
5572.180406464322,4,4,6661.319801871559,3,2.597037450100562,5245.060761981299
2968.9845523238023,4,1,3292.8990449168314,4,0.14324451750555398,2435.112504537632
1807.213478291071,4,3,2083.4496208280375,3,0.28935175092298115,1903.5749808994126
9143.491403973549,3,5,9278.704229567127,2,0.40937342911587477,8654.49439322235
1495.067904042703,4,3,1721.3803936077038,3,0.9107829450693253,889.2388782964704
2520.01460792728,4,2,2902.7129755908622,4,3.776555946977927,3057.083132541394
7917.138691379648,3,5,7875.278335986514,1,2.6742664883133864,9380.58697439944
1959.7428080139666,3,3,1883.3658191997856,0,0.7714549013321664,1874.2140635678397
5157.817017260716,3,4,5001.034339956724,1,0.4588878375357453,6833.0435090991705
1487.104628449406,3,4,1441.6244077733897,0,2.23773448749525,2130.22022536663
